GEOID,City,SR_point_count,311_SRI_score,SNI_score,ES_score
36005035800,new_york,2527,29.31,49.34976971,-20.03976971
36005035900,new_york,2019,26.2,27.64833378,-1.448333785
36005036000,new_york,669,15.08,16.25575725,-1.175757247
36005036100,new_york,2119,26.84,20.37388242,6.466117583
36005036300,new_york,3642,35.19,29.46356001,5.726439989
36005036400,new_york,785,16.34,47.77837984,-31.43837984
36005036501,new_york,1917,25.53,16.44540775,9.084592251
36005036502,new_york,1091,19.26,17.66458954,1.595410458
36005036700,new_york,1130,19.6,5.797886752,13.80211325
36005036800,new_york,537,13.51,27.82443782,-14.31443782
36005036901,new_york,1795,24.7,30.6827418,-5.982741804
36005036902,new_york,1514,22.69,9.428339203,13.2616608
36005037000,new_york,794,16.43,7.884042265,8.545957735
36005037100,new_york,2176,27.2,16.62151179,10.57848821
36005037200,new_york,783,16.31,22.25684096,-5.946840965
36005037300,new_york,3963,36.7,28.37984286,8.320157139
36005037400,new_york,2348,28.25,39.21701436,-10.96701436
36005037504,new_york,2582,29.63,39.9620699,-10.3320699
36005037600,new_york,816,16.66,9.035491737,7.624508263
36005037800,new_york,1230,20.45,29.26036305,-8.810363045
36005037900,new_york,3025,32.07,29.01652669,3.053473313
36005038000,new_york,1835,24.98,29.70739637,-4.72739637
36005038100,new_york,4646,39.74,42.17014359,-2.430143593
36005038200,new_york,787,16.36,11.026822,5.333178001
36005038301,new_york,3503,34.51,64.08832295,-29.57832295
36005038303,new_york,2161,27.1,21.75562178,5.344378217
36005038304,new_york,2021,26.21,62.32728258,-36.11728258
36005038500,new_york,5245,42.23,69.80493091,-27.57493091
36005038600,new_york,2421,28.69,45.32646979,-16.63646979
36005038700,new_york,2847,31.11,68.88377134,-37.77377134
36005038800,new_york,589,14.15,6.583581685,7.566418315
36005038900,new_york,3386,33.93,84.42156597,-50.49156597
36005039000,new_york,1157,19.83,31.75291249,-11.92291249
36005039100,new_york,4840,40.56,69.26307234,-28.70307234
36005039200,new_york,464,12.56,15.99837442,-3.438374424
36005039300,new_york,2771,30.69,52.05906258,-21.36906258
36005039400,new_york,1853,25.1,50.7992414,-25.6992414
36005039500,new_york,5225,42.14,71.45759957,-29.31759957
36005039600,new_york,1727,24.23,24.70875102,-0.478751016
36005039700,new_york,1336,21.31,87.44242753,-66.13242753
36005039800,new_york,936,17.84,8.927120022,8.912879978
36005039901,new_york,4160,37.61,87.21213763,-49.60213763
36005039902,new_york,3651,35.23,68.36900569,-33.13900569
36005040100,new_york,3631,35.13,73.57084801,-38.44084801
36005040302,new_york,1717,24.16,47.18233541,-23.02233541
36005040303,new_york,2371,28.39,30.58791655,-2.197916554
36005040304,new_york,4513,39.17,41.5605527,-2.390552696
36005040400,new_york,656,14.93,20.60417231,-5.674172311
36005040501,new_york,4547,39.32,31.96965592,7.35034408
36005040502,new_york,2229,27.53,23.92305608,3.606943918
36005040600,new_york,1118,19.49,52.83121105,-33.34121105
36005040701,new_york,1393,21.76,45.73286372,-23.97286372
36005040702,new_york,4448,38.89,55.07992414,-16.18992414
36005040800,new_york,2069,26.52,27.68897318,-1.168973178
36005040900,new_york,2832,31.03,35.61365484,-4.583654836
36005041100,new_york,1776,24.57,58.01950691,-33.44950691
36005041300,new_york,5636,43.77,57.57247358,-13.80247358
36005041400,new_york,2427,28.72,66.63505825,-37.91505825
36005041500,new_york,2372,28.4,35.31563262,-6.91563262
36005041800,new_york,1530,22.81,62.36792197,-39.55792197
36005041900,new_york,4058,37.14,49.06529396,-11.92529396
36005042000,new_york,,,71.89108643,
36005042100,new_york,2429,28.74,82.37604985,-53.63604985
36005042200,new_york,2294,27.93,37.68626389,-9.756263885
36005042300,new_york,1702,24.05,34.01517204,-9.96517204
36005042400,new_york,696,15.38,13.0046058,2.375394202
36005042500,new_york,2897,31.38,79.96477919,-48.58477919
36005042600,new_york,1524,22.76,27.21484692,-4.454846925
36005042800,new_york,402,11.69,6.976429152,4.713570848
36005042901,new_york,1936,25.65,35.66784069,-10.01784069
36005042902,new_york,2051,26.4,21.20021674,5.199783257
36005043000,new_york,578,14.02,6.868057437,7.151942563
36005043101,new_york,3861,36.23,66.22866432,-29.99866432
36005043102,new_york,2386,28.48,67.7187754,-39.2387754
36005043400,new_york,3592,34.94,63.32972094,-28.38972094
36005043501,new_york,1186,20.08,9.008398808,11.07160119
36005043502,new_york,303,10.15,0.149011108,10.00098889
36005043503,new_york,4031,37.02,12.36792197,24.65207803
36005043600,new_york,704,15.47,24.08561365,-8.615613655
36005044200,new_york,1421,21.98,46.11216473,-24.13216473
36005044400,new_york,1046,18.86,5.567596857,13.29240314
36005044800,new_york,550,13.67,1.61202926,12.05797074
36005044901,new_york,695,15.37,10.8371715,4.532828502
36005044902,new_york,922,17.7,21.72852885,-4.028528854
36005045101,new_york,762,16.09,43.28095367,-27.19095367
36005045102,new_york,699,15.41,36.71091845,-21.30091845
36005045600,new_york,904,17.53,47.39907884,-29.86907884
36005045800,new_york,2265,27.75,2.302898943,25.44710106
36005046000,new_york,499,13.02,16.919534,-3.899534002
36005046203,new_york,522,13.32,33.66296397,-20.34296397
36005046204,new_york,157,7.31,1.869412083,5.440587917
36005046205,new_york,475,12.71,76.37496613,-63.66496613
36005046206,new_york,74,5.02,6.285559469,-1.265559469
36005046207,new_york,215,8.55,25.00677323,-16.45677323
36005046208,new_york,1485,22.47,57.96532105,-35.49532105
36005046209,new_york,1609,23.39,64.60308859,-41.21308859
36005048401,new_york,1502,22.6,62.51693308,-39.91693308
36005048402,new_york,58,4.44,0.921159577,3.518840423
36005050400,new_york,936,17.84,11.64995936,6.190040639
36005051601,new_york,2128,26.9,41.79084259,-14.89084259
36005051602,new_york,4,1.17,0.325115145,0.844884855
36047000100,new_york,3085,32.38,77.1471146,-44.7671146
36047000200,new_york,1662,23.77,91.34380927,-67.57380927
36047000301,new_york,3249,33.23,79.69384991,-46.46384991
36047000501,new_york,843,16.93,69.54754809,-52.61754809
36047000502,new_york,716,15.6,82.72825792,-67.12825792
36047000700,new_york,1616,23.44,86.18260634,-62.74260634
36047000900,new_york,2061,26.47,86.58900027,-60.11900027
36047001100,new_york,740,15.86,77.41804389,-61.55804389
36047001300,new_york,1523,22.75,76.88973178,-54.13973178
36047001501,new_york,2010,26.14,57.73503116,-31.59503116
36047001502,new_york,2613,29.8,75.52153888,-45.72153888
36047001801,new_york,745,15.91,44.92007586,-29.01007586
36047001802,new_york,250,9.22,59.80764021,-50.58764021
36047001803,new_york,570,13.92,17.85424004,-3.934240043
36047001804,new_york,103,5.92,20.11649959,-14.19649959
36047002000,new_york,1116,19.48,72.27038743,-52.79038743
36047002100,new_york,3897,36.4,87.14440531,-50.74440531
36047002200,new_york,1496,22.55,86.65673259,-64.10673259
36047002300,new_york,12291,64.64,31.99674885,32.64325115
36047002901,new_york,1032,18.73,28.33920347,-9.609203468
36047003000,new_york,472,12.67,11.62286643,1.047133568
36047003101,new_york,1426,22.02,38.33649418,-16.31649418
36047003102,new_york,154,7.24,0.392847467,6.847152533
36047003300,new_york,2920,31.51,74.4107288,-42.9007288
36047003400,new_york,1629,23.53,16.47250068,7.057499323
36047003500,new_york,1505,22.62,76.49688431,-53.87688431
36047003600,new_york,853,17.03,16.63505825,0.39494175
36047003700,new_york,2533,29.34,78.56949336,-49.22949336
36047003800,new_york,515,13.23,1.991330263,11.23866974
36047003900,new_york,2723,30.42,82.05093471,-51.63093471
36047004100,new_york,1738,24.31,81.42779734,-57.11779734
36047004300,new_york,2609,29.78,74.72229748,-44.94229748
36047004400,new_york,640,14.75,4.551612029,10.19838797
36047004500,new_york,3090,32.41,66.96017339,-34.55017339
36047004600,new_york,485,12.84,22.54131672,-9.701316716
36047004700,new_york,830,16.8,50.78569493,-33.98569493
36047004900,new_york,527,13.38,39.33893254,-25.95893254
36047005000,new_york,1176,19.99,5.161202926,14.82879707
36047005100,new_york,760,16.07,80.24925494,-64.17925494
36047005201,new_york,386,11.45,1.408832295,10.04116771
36047005202,new_york,426,12.03,1.043077757,10.98692224
36047005301,new_york,2272,27.79,49.79680303,-22.00680303
36047005302,new_york,695,15.37,39.09509618,-23.72509618
36047005303,new_york,184,7.91,9.049038201,-1.139038201
36047005400,new_york,1275,20.82,29.21972365,-8.399723652
36047005601,new_york,928,17.76,7.77567055,9.98432945
36047005602,new_york,778,16.26,6.231373611,10.02862639
36047005800,new_york,1108,19.41,82.90436196,-63.49436196
36047005900,new_york,1971,25.88,86.96830127,-61.08830127
36047006000,new_york,1017,18.59,83.17529125,-64.58529125
36047006200,new_york,1086,19.21,77.87862368,-58.66862368
36047006300,new_york,490,12.91,62.46274722,-49.55274722
36047006400,new_york,1123,19.54,72.432945,-52.892945
36047006500,new_york,1594,23.28,68.80249255,-45.52249255
36047006600,new_york,1765,24.49,79.1248984,-54.6348984
36047006700,new_york,1298,21.01,54.28068274,-33.27068274
36047006800,new_york,1779,24.59,81.75291249,-57.16291249
36047006901,new_york,685,15.26,72.40585207,-57.14585207
36047006902,new_york,1231,20.46,80.45245191,-59.99245191
36047007000,new_york,575,13.98,43.6873476,-29.7073476
36047007100,new_york,2677,30.17,15.75453807,14.41546193
36047007200,new_york,447,12.33,48.32023842,-35.99023842
36047007400,new_york,1332,21.28,87.48306692,-66.20306692
36047007500,new_york,4804,40.41,83.47331347,-43.06331347
36047007600,new_york,1855,25.11,62.21891086,-37.10891086
36047007700,new_york,3466,34.33,92.6984557,-58.3684557
36047007800,new_york,1788,24.65,62.44920076,-37.79920076
36047008000,new_york,2277,27.82,78.75914386,-50.93914386
36047008200,new_york,2095,26.69,70.78027635,-44.09027635
36047008400,new_york,1367,21.56,92.34624763,-70.78624763
36047008500,new_york,2643,29.97,8.100785695,21.86921431
36047008600,new_york,257,9.35,0.568951504,8.781048496
36047008800,new_york,1225,20.41,75.31834191,-54.90834191
36047009001,new_york,557,13.76,37.10376592,-23.34376592
36047009002,new_york,528,13.4,55.9333514,-42.5333514
36047009201,new_york,540,13.55,61.70414522,-48.15414522
36047009202,new_york,4837,40.55,34.81441344,5.735586562
36047009401,new_york,971,18.17,29.57193173,-11.40193173
36047009402,new_york,569,13.91,33.18883771,-19.27883771
36047009600,new_york,2137,26.95,46.16635058,-19.21635058
36047009800,new_york,1691,23.98,53.54917367,-29.56917367
36047010000,new_york,1599,23.31,49.10593335,-25.79593335
36047010100,new_york,2419,28.68,89.20346789,-60.52346789
36047010200,new_york,1608,23.38,56.28555947,-32.90555947
36047010401,new_york,734,15.8,78.1360065,-62.3360065
36047010402,new_york,663,15.01,65.38878353,-50.37878353
36047010601,new_york,591,14.17,56.57003522,-42.40003522
36047010602,new_york,797,16.46,47.42617177,-30.96617177
36047010801,new_york,459,12.49,48.14413438,-35.65413438
36047010802,new_york,400,11.66,50.44703332,-38.78703332
36047011000,new_york,851,17.01,76.72717421,-59.71717421
36047011200,new_york,1507,22.63,64.86047142,-42.23047142
36047011400,new_york,755,16.02,66.68924411,-50.66924411
36047011600,new_york,802,16.51,30.65564888,-14.14564888
36047011700,new_york,1771,24.54,83.43267407,-58.89267407
36047011800,new_york,867,17.17,89.98916283,-72.81916283
36047011901,new_york,2278,27.83,93.8769981,-66.0469981
36047011902,new_york,220,8.65,64.29151991,-55.64151991
36047012000,new_york,739,15.85,78.69141154,-62.84141154
36047012100,new_york,956,18.03,88.01137903,-69.98137903
36047012200,new_york,1843,25.03,79.16553779,-54.13553779
36047012600,new_york,1579,23.17,66.09319967,-42.92319967
36047012700,new_york,2136,26.95,53.37306963,-26.42306963
36047012801,new_york,437,12.19,22.55486318,-10.36486318
36047012901,new_york,2281,27.85,80.39826605,-52.54826605
36047012902,new_york,1378,21.64,67.80005419,-46.16005419
36047013000,new_york,1519,22.72,63.51937144,-40.79937144
36047013100,new_york,2056,26.44,80.22216202,-53.78216202
36047013200,new_york,633,14.67,29.05716608,-14.38716608
36047013300,new_york,1659,23.75,78.67786508,-54.92786508
36047013400,new_york,1239,20.52,62.59821187,-42.07821187
36047013500,new_york,1115,19.47,72.74451368,-53.27451368
36047013600,new_york,1241,20.54,74.99322677,-54.45322677
36047013700,new_york,1539,22.87,83.8797074,-61.0097074
36047013800,new_york,1244,20.56,68.85667841,-48.29667841
36047013900,new_york,1216,20.33,81.82064481,-61.49064481
36047014000,new_york,418,11.92,34.10999729,-22.18999729
36047014101,new_york,662,15,48.55052831,-33.55052831
36047014102,new_york,765,16.13,62.72013005,-46.59013005
36047014200,new_york,1659,23.75,62.90978055,-39.15978055
36047014300,new_york,2099,26.71,92.68490924,-65.97490924
36047014500,new_york,2102,26.73,84.23191547,-57.50191547
36047014700,new_york,659,14.97,43.59252235,-28.62252235
36047014800,new_york,338,10.72,39.55567597,-28.83567597
36047014901,new_york,645,14.81,54.79544839,-39.98544839
36047014902,new_york,1222,20.38,63.79030073,-43.41030073
36047015000,new_york,319,10.41,20.46870767,-10.05870767
36047015100,new_york,1506,22.63,78.12246004,-55.49246004
36047015200,new_york,325,10.51,26.56461664,-16.05461664
36047015300,new_york,902,17.51,84.36738011,-66.85738011
36047015400,new_york,400,11.66,3.752370631,7.907629369
36047015500,new_york,1121,19.52,60.40368464,-40.88368464
36047015700,new_york,1137,19.66,62.55757247,-42.89757247
36047015900,new_york,1400,21.82,86.88702249,-65.06702249
36047016000,new_york,1592,23.26,91.03224059,-67.77224059
36047016100,new_york,2621,29.85,89.47439718,-59.62439718
36047016200,new_york,486,12.85,54.91736657,-42.06736657
36047016300,new_york,1659,23.75,76.65944189,-52.90944189
36047016400,new_york,113,6.2,4.389054457,1.810945543
36047016500,new_york,1188,20.1,35.65429423,-15.55429423
36047016600,new_york,409,11.79,17.23110268,-5.441102682
36047016700,new_york,1393,21.76,72.54131672,-50.78131672
36047016800,new_york,318,10.4,1.192088865,9.207911135
36047016900,new_york,1273,20.8,82.61988621,-61.81988621
36047017000,new_york,600,14.28,48.76727174,-34.48727174
36047017100,new_york,699,15.41,48.60471417,-33.19471417
36047017200,new_york,741,15.87,30.94012463,-15.07012463
36047017400,new_york,594,14.21,3.481441344,10.72855866
36047017500,new_york,143,6.97,0.365754538,6.604245462
36047017600,new_york,471,12.65,7.748577621,4.901422379
36047017700,new_york,2017,26.19,24.9796803,1.210319697
36047017800,new_york,1245,20.57,58.2497968,-37.6797968
36047017900,new_york,824,16.74,25.72473584,-8.984735844
36047018000,new_york,742,15.88,42.41397995,-26.53397995
36047018100,new_york,1798,24.72,72.94771065,-48.22771065
36047018200,new_york,461,12.52,67.82714711,-55.30714711
36047018300,new_york,1406,21.86,56.58358169,-34.72358169
36047018400,new_york,272,9.62,17.09563804,-7.475638038
36047018501,new_york,1326,21.23,18.21999458,3.010005419
36047018600,new_york,396,11.6,23.00189651,-11.40189651
36047018700,new_york,898,17.47,49.26849092,-31.79849092
36047018800,new_york,438,12.2,35.93876998,-23.73876998
36047019000,new_york,1011,18.54,80.88593877,-62.34593877
36047019100,new_york,2758,30.62,78.92170144,-48.30170144
36047019200,new_york,872,17.22,57.85694934,-40.63694934
36047019300,new_york,1302,21.04,43.82281225,-22.78281225
36047019400,new_york,1011,18.54,53.90138174,-35.36138174
36047019500,new_york,950,17.97,48.11704145,-30.14704145
36047019600,new_york,1066,19.04,57.40991601,-38.36991601
36047019700,new_york,1175,19.99,64.31861284,-44.32861284
36047019800,new_york,435,12.16,35.07179626,-22.91179626
36047019900,new_york,1934,25.64,82.10512056,-56.46512056
36047020000,new_york,406,11.75,42.76618802,-31.01618802
36047020100,new_york,1953,25.77,65.83581685,-40.06581685
36047020200,new_york,277,9.7,12.95041994,-3.25041994
36047020300,new_york,1539,22.87,27.59414793,-4.724147927
36047020400,new_york,293,9.98,12.46274722,-2.482747223
36047020500,new_york,2572,29.57,69.19534002,-39.62534002
36047020600,new_york,415,11.88,37.6049851,-25.7249851
36047020700,new_york,4347,38.44,60.4172311,-21.9772311
36047020800,new_york,537,13.51,25.27770252,-11.76770252
36047021000,new_york,662,15,53.23760499,-38.23760499
36047021100,new_york,1543,22.9,59.26578163,-36.36578163
36047021200,new_york,689,15.3,69.22243295,-53.92243295
36047021300,new_york,3031,32.1,76.52397724,-44.42397724
36047021400,new_york,751,15.98,68.16580872,-52.18580872
36047021500,new_york,6266,46.15,75.86020049,-29.71020049
36047021600,new_york,571,13.93,50.08127879,-36.15127879
36047021700,new_york,2817,30.95,65.14494717,-34.19494717
36047021800,new_york,588,14.14,75.90083988,-61.76083988
36047021900,new_york,3310,33.54,67.00081279,-33.46081279
36047022000,new_york,1098,19.32,75.25060959,-55.93060959
36047022100,new_york,1896,25.39,64.99593606,-39.60593606
36047022200,new_york,917,17.66,76.9574641,-59.2974641
36047022400,new_york,821,16.71,45.59739908,-28.88739908
36047022600,new_york,585,14.1,58.22270387,-44.12270387
36047022700,new_york,3950,36.64,71.91817936,-35.27817936
36047022800,new_york,500,13.04,78.01408832,-64.97408832
36047022900,new_york,1988,26,32.06448117,-6.06448117
